#Wavelength, µm	n	k
11.52	1.387	0.0015131
11.536	1.387	0.0017206
11.552	1.387	0.0018034
11.568	1.387	0.0020803
11.584	1.388	0.0021038
11.616	1.388	0.0022636
11.632	1.388	0.0023778
11.648	1.388	0.0021954
11.664	1.388	0.0021096
11.68	1.388	0.001976
11.696	1.388	0.0017981
11.712	1.388	0.001715
11.728	1.388	0.0014772
11.744	1.388	0.0014553
11.76	1.388	0.0012813
11.776	1.388	0.0012213
11.792	1.388	0.0011373
11.808	1.388	0.0011125
11.824	1.388	0.0010764
11.84	1.388	0.0010568
11.856	1.388	0.0010241
11.872	1.388	0.0010656
11.888	1.387	0.0010869
11.92	1.387	0.0012234
11.936	1.387	0.0012879
11.952	1.387	0.0014156
11.968	1.387	0.0014864
11.984	1.387	0.0017432
12	1.387	0.0017957
12.016	1.387	0.0021507
12.032	1.387	0.0022123
12.048	1.387	0.0025442
12.064	1.387	0.0026717
12.08	1.387	0.0028265
12.096	1.388	0.0032571
12.112	1.388	0.0032662
12.128	1.388	0.002957
12.176	1.389	0.0029732
12.192	1.389	0.0025903
12.208	1.389	0.0027545
12.224	1.389	0.0025488
12.24	1.389	0.0021314
12.256	1.389	0.0021383
12.272	1.389	0.0019496
12.288	1.389	0.001701
12.304	1.389	0.0016648
12.32	1.39	0.0013891
12.336	1.389	0.0012767
12.352	1.389	0.0011499
12.368	1.389	0.0009766
12.384	1.389	0.0008751
12.4	1.389	0.0007056
12.416	1.389	0.0007085
12.432	1.389	0.000581
12.448	1.389	0.0004832
12.464	1.389	0.000488
12.496	1.389	0.0003816
12.528	1.389	0.0002849
12.56	1.388	0.0002639
12.608	1.388	0.0002592
12.64	1.388	0.0002125
12.672	1.388	0.0002047
12.704	1.388	0.0001964
12.736	1.388	0.0001361
12.88	1.388	0.0001306
12.912	1.388	0.0001396
12.96	1.388	0.0001297
12.976	1.388	0.0001249
13.008	1.387	0.0001187
13.056	1.387	0.0001105
13.088	1.387	0.0001159
13.184	1.387	0.0001123
13.2	1.387	0.0001315
13.216	1.387	0.0001544
13.248	1.387	0.0001748
13.264	1.387	0.0002239
13.28	1.387	0.0002601
13.296	1.387	0.0003236
13.312	1.387	0.0003578
13.328	1.387	0.0004614
13.344	1.386	0.0005314
13.36	1.386	0.0007491
13.376	1.386	0.0008796
13.392	1.386	0.001151
13.408	1.386	0.0013022
13.424	1.387	0.0016866
13.44	1.387	0.0018392
13.472	1.388	0.00192
13.488	1.388	0.0014531
13.504	1.388	0.0014086
13.52	1.388	0.0010401
13.536	1.388	0.0008254
13.552	1.388	0.0007577
13.568	1.388	0.0004911
13.6	1.388	0.0003415
13.616	1.388	0.0003999
13.632	1.388	0.0003444
13.648	1.388	0.0002392
13.664	1.388	0.0002625
13.68	1.388	0.000212
13.696	1.388	0.0002137
13.712	1.388	0.0001971
13.728	1.388	0.0002022
13.76	1.387	0.0001667
13.792	1.387	0.0001522
13.824	1.387	0.0001273
13.856	1.387	0.0001276
13.888	1.387	0.0001279
13.936	1.387	0.0001284
13.952	1.387	0.0001285
13.968	1.387	0.0001287
13.984	1.387	0.0001288
14	1.387	0.000129
14.195	1.387	0.0001811
14.391	1.387	0.0001632
14.609	1.387	0.0001606
14.828	1.387	0.0001682
15.059	1.387	0.0001761
15.282	1.387	0.0001895
15.424	1.387	0.0002022
15.518	1.387	0.000209
15.87	1.386	0.0002195
15.929	1.386	0.0002146
16.093	1.386	0.000211
16.325	1.386	0.0002082
16.477	1.386	0.0002161
16.593	1.386	0.0002295
16.709	1.386	0.0002371
16.802	1.386	0.0002445
16.965	1.386	0.000253
17.118	1.386	0.0002615
17.318	1.386	0.000252
17.577	1.386	0.0002431
17.647	1.386	0.0002377
17.659	1.386	0.0002316
17.706	1.386	0.0002259
17.753	1.386	0.0002201
17.812	1.386	0.0002146
18.023	1.386	0.0002107
18.465	1.386	0.0002224
18.535	1.386	0.0002298
18.581	1.386	0.000237
18.628	1.386	0.0002443
18.674	1.386	0.0002516
18.709	1.386	0.0002655
19.071	1.386	0.0003548
19.435	1.386	0.0004359
19.824	1.386	0.0004915
20.221	1.386	0.0005592
20.651	1.386	0.0006056
21.081	1.385	0.0007931
21.535	1.386	0.0012847
22.011	1.386	0.0016962
22.512	1.387	0.0013305
23	1.392	0.0011522
